Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,96ccf64c-54d3-4cb4-889f-34be759bbafd,,,,,,SQ4258381,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,1ff23812-c0de-41ad-a448-5d3bf81e1885,,,,,,SQ0165581,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,13,,,0.375,12,8.5,0.25,,
62bde9c1a3d8595db2ee9b83,f3c1402d-b2bc-454a-8dda-c4c8dd6ad3f5,PHYSICAL,fabric-shop,4962s8c4pj3l6c4-h2nx7-85th2-wyhkd-x6228-8m8sx-ssp3a-7hpyc-g6bst-jzcaw-xgrwf-earwy-3ytnz,FIGO Fabrics - Workshop by Libs Elliott - 90506-24,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ4256324,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/figo-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613332409-D3SEX1KSCUEN2ZYKMLDK/BL-01B+-+90506-24.jpg
,208014c9-01db-4e65-a519-717914a31ad4,,,,,,SQ2315643,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,7d72bea4-bbcf-4a7f-a2bc-a3934e37087e,,,,,,SQ6658528,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,13,,,0.375,12,8.5,0.25,,
62bde9e439a2d22adb63bc4c,491ee01a-752b-4706-8072-b03dca23f6e2,PHYSICAL,fabric-shop,4962s8c4pj3l6c4-h2nx7-85th2-wyhkd-x6228-8m8sx-ssp3a-7hpyc-g6bst-jzcaw-xgrwf-earwy-3ytnz-55tnn,FIGO Fabrics - Workshop by Libs Elliott - 90507-64,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ5785716,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/figo-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613392198-SB040RL62BEYRC0FUQJE/BL-02A+-+90507-64.jpg
,7e67f1a5-5bef-4822-b282-25d04960e303,,,,,,SQ7412660,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,158c426f-c769-4385-b9be-50e4c8935d61,,,,,,SQ0353362,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,13,,,0.375,12,8.5,0.25,,
62bdea1fa348cd63261983e5,5559a45b-d83d-4998-be7f-f4d21650f25f,PHYSICAL,fabric-shop,4962s8c4pj3l6c4-h2nx7-85th2-wyhkd-x6228-8m8sx-ssp3a-7hpyc-g6bst-jzcaw-xgrwf-earwy-3ytnz-55tnn-gsfey,FIGO Fabrics - Workshop by Libs Elliott - 90508-26,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ7688664,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/figo-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613445350-RWRXNS1CFBZH4Q6AE9WH/BL-02B+-+90508-26.jpg
,0e0b8768-47d5-43e7-b236-6d625d2cf66b,,,,,,SQ4556015,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,57ce8361-86cc-48cb-b73b-3608c58e9540,,,,,,SQ2510161,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,13,,,0.375,12,8.5,0.25,,
62bdea56f5a46f0a2b90bb39,ff9cc8b0-3884-49c6-a607-a90996274527,PHYSICAL,fabric-shop,4962s8c4pj3l6c4-h2nx7-85th2-wyhkd-x6228-8m8sx-ssp3a-7hpyc-g6bst-jzcaw-xgrwf-earwy-3ytnz-55tnn-gsfey-jy6tl,FIGO Fabrics - Workshop by Libs Elliott - 90506-60,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ5408536,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/figo-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613498703-HJ9U5TG1EOI0SJN8G3IV/BL-03A+-+90506-60.jpg
,e218c689-6c9c-426f-83d2-81e54fcc6e0b,,,,,,SQ2144502,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,3c680122-73e2-42ba-81b9-09aa8c6d0856,,,,,,SQ1603373,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,13,,,0.375,12,8.5,0.25,,
62bdea8ff0a110583e630212,cac7b607-746c-4d35-8bc2-3e4449af1c47,PHYSICAL,fabric-shop,4962s8c4pj3l6c4-h2nx7-85th2-wyhkd-x6228-8m8sx-ssp3a-7hpyc-g6bst-jzcaw-xgrwf-earwy-3ytnz-55tnn-gsfey-jy6tl-td7jf,FIGO Fabrics - Workshop by Libs Elliott - 90507-51,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ0553705,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/figo-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613561164-I1T85QNAPTO24VDE3OH3/BL-03B+-+90507-51.jpg
,860bc0f6-ce2b-4c2f-bada-7f7a2babcc74,,,,,,SQ8547866,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,590ae31e-8306-46eb-abb6-8425e3a58ed3,,,,,,SQ3648706,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,13,,,0.375,12,8.5,0.25,,
62bdeac824421d436bb25a0b,3a1da694-e32b-4fea-9487-8f7b89c8e392,PHYSICAL,fabric-shop,4962s8c4pj3l6c4-h2nx7-85th2-wyhkd-x6228-8m8sx-ssp3a-7hpyc-g6bst-jzcaw-xgrwf-earwy-3ytnz-55tnn-gsfey-jy6tl-td7jf-m5jpf,FIGO Fabrics - Workshop by Libs Elliott - 90506-95,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ7143566,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/figo-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613616007-HUAUYU95MBPAL9V1Y6O1/BL-04A+-+90506-95.jpg
,864e8186-64c1-498d-8250-6840c54a93d2,,,,,,SQ2183328,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,15df93e5-9cba-41f6-8bfa-bde382a9cdd2,,,,,,SQ7717806,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,13,,,0.375,12,8.5,0.25,,
62bdeb009ce630379da2f3fb,122c77a0-9d03-4b42-8733-2855b149695e,PHYSICAL,fabric-shop,4962s8c4pj3l6c4-h2nx7-85th2-wyhkd-x6228-8m8sx-ssp3a-7hpyc-g6bst-jzcaw-xgrwf-earwy-3ytnz-55tnn-gsfey-jy6tl-td7jf-m5jpf-t2st8,FIGO Fabrics - Workshop by Libs Elliott - 90509-10,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ7488000,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/figo-fabrics,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613665873-SEZR76GJLYC8X6BT1FSD/BL-04B+-+90509-10.jpg
,4abb739f-8d0a-40cb-91ac-93e82af9f6af,,,,,,SQ2260345,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,b3be4f08-2f92-40ae-8633-257f80739840,,,,,,SQ7326546,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,8,,,0.375,12,8.5,0.25,,
62bdeb4f4dd72d530022b633,ad02d8a2-8818-44e9-b0e3-be687d8d6650,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP185.Peacock - Tiny Dots - Peacock,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ7311084,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613849192-FQJY3LME1KUVPBNGPEVQ/pwtp185.peacock.jpg
,34eac3fa-9c76-4f4c-b4c7-bafc35a87fc6,,,,,,SQ5060212,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,00a3fc8d-8b1c-47c5-8b59-ad432aba658e,,,,,,SQ6073642,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,14,,,0.375,12,8.5,0.25,,
62bdebf4d3b56a6fd7deb0be,4c86ee91-ca80-40b3-a842-ddb653b45854,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP184.Glow - Out Foxed - Glow,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ2615775,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656613967112-AL0JZNKT7M23DCCQL0M1/pwtp184.glow.jpg
,7238fa01-546e-4435-a527-8cdc8fbaccaa,,,,,,SQ5542248,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,ef5e1ff4-dacd-440c-b645-a1020bad058c,,,,,,SQ2860303,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,16,,,0.375,12,8.5,0.25,,
62bdec6924421d436bb2b6f0,164b9f96-acd2-4af5-8d3d-c9a634e55241,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew-k68dt,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP181.Glow - One Man's Trash - Glow,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ5363371,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656614262155-H319MFERD807JQK8BVZX/Screen+Shot+2022-07-01+at+2.37.13+AM.png
,2ca9e39d-f45b-46cb-892e-02a0b7fc3b4d,,,,,,SQ5622242,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,f8d43f58-d1c3-440e-9e11-ca99a9536b1b,,,,,,SQ0052242,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,17,,,0.375,12,8.5,0.25,,
62bded9cabbd377a0e046bfd,fd021b62-05a0-427e-a9a3-fe68237c5a0a,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew-k68dt-dr8jd,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP183.Glimmer - Painted Ladies - Glimmer,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ2206523,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656614359752-V76I9CCOF05XZLAGXL9K/pwtp183.glimmer.jpg
,e73a2a2e-f1fa-4d8c-b264-b1fa76c86b35,,,,,,SQ7133026,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,1,,,0.375,12,8.5,0.25,,
,90e5df5b-d6e5-449d-8d95-43d730a367db,,,,,,SQ0875537,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,15,,,0.375,12,8.5,0.25,,
